## The run-dependent values are used for data.  Uncertainties applied from MC are in energy_scale_errors.dat
## Source immediately prior for flashgg import:
## https://github.com/h2gglobe/h2gglobe/blob/master/AnalysisScripts/common/jan22rereco_8TeV/energy_scale_offsets_std_mc.dat
##
## Jan 22 rereco scales for RD MC
## https://hypernews.cern.ch/HyperNews/CMS/get/higgs2g/1291/1.html
## https://twiki.cern.ch/twiki/pub/CMS/ECALELF/22Jan2012-runDepPowheg-noR9shift-step2-invMass_SC_regrCorrSemiParV5_pho-loose-Et_25-trigger-noPF-HggRunEtaR9.dat
##

EEHighEtaBad 0 2 3 -999.00 0.94 199429 199697 0.0147 0.0008
EEHighEtaBad 0 2 3 -999.00 0.94 199698 199832 0.0147 0.0009
EEHighEtaBad 0 2 3 -999.00 0.94 199833 199960 0.0127 0.0009
EEHighEtaBad 0 2 3 -999.00 0.94 199961 200151 0.0133 0.0009
EEHighEtaBad 0 2 3 -999.00 0.94 200152 200490 0.0142 0.0009
EEHighEtaBad 0 2 3 -999.00 0.94 200491 200991 0.0136 0.0009
EEHighEtaBad 0 2 3 -999.00 0.94 200992 201201 0.0117 0.0009
EEHighEtaBad 0 2 3 -999.00 0.94 201202 201624 0.0124 0.001
EEHighEtaBad 0 2 3 -999.00 0.94 201625 201707 0.013 0.0009
EEHighEtaBad 0 2 3 -999.00 0.94 201708 202059 0.0117 0.0009
EEHighEtaBad 0 2 3 -999.00 0.94 202060 202204 0.0123 0.0009
EEHighEtaBad 0 2 3 -999.00 0.94 202205 202332 0.0126 0.001
EEHighEtaBad 0 2 3 -999.00 0.94 202333 202972 0.0139 0.001
EEHighEtaBad 0 2 3 -999.00 0.94 202973 203002 0.0135 0.0012
EEHighEtaBad 0 2 3 -999.00 0.94 203003 203852 0.0222 0.003
EEHighEtaBad 0 2 3 -999.00 0.94 203853 204099 0.0173 0.0009
EEHighEtaBad 0 2 3 -999.00 0.94 204100 204562 0.0136 0.001
EEHighEtaBad 0 2 3 -999.00 0.94 204563 205085 0.0161 0.0008
EEHighEtaBad 0 2 3 -999.00 0.94 205086 205310 0.0168 0.0009
EEHighEtaBad 0 2 3 -999.00 0.94 205311 205617 0.0184 0.0009
EEHighEtaBad 0 2 3 -999.00 0.94 205618 205825 0.0158 0.0009
EEHighEtaBad 0 2 3 -999.00 0.94 205826 206207 0.0134 0.0009
EEHighEtaBad 0 2 3 -999.00 0.94 206208 206389 0.0156 0.0009
EEHighEtaBad 0 2 3 -999.00 0.94 206390 206483 0.0127 0.001
EEHighEtaBad 0 2 3 -999.00 0.94 206484 206597 0.0159 0.0009
EEHighEtaBad 0 2 3 -999.00 0.94 206598 206896 0.0161 0.0009
EEHighEtaBad 0 2 3 -999.00 0.94 206897 207220 0.0137 0.001
EEHighEtaBad 0 2 3 -999.00 0.94 207221 207315 0.0152 0.0009
EEHighEtaBad 0 2 3 -999.00 0.94 207316 207489 0.0159 0.0009
EEHighEtaBad 0 2 3 -999.00 0.94 207490 207919 0.0181 0.0009
EEHighEtaBad 0 2 3 -999.00 0.94 207920 208351 0.0137 0.0009
EEHighEtaBad 0 2 3 -999.00 0.94 208352 999999 0.0141 0.0008

EEHighEtaGold 0 2 3 0.94 999.00 190645 190781 0.0188 0.0019
EEHighEtaGold 0 2 3 0.94 999.00 190782 191042 0.024 0.0019
EEHighEtaGold 0 2 3 0.94 999.00 191043 191720 0.0205 0.0009
EEHighEtaGold 0 2 3 0.94 999.00 191721 193833 0.0209 0.001
EEHighEtaGold 0 2 3 0.94 999.00 193834 194116 0.0207 0.001
EEHighEtaGold 0 2 3 0.94 999.00 194117 194427 0.0195 0.001
EEHighEtaGold 0 2 3 0.94 999.00 194428 194618 0.0214 0.0009
EEHighEtaGold 0 2 3 0.94 999.00 194619 194789 0.0212 0.0009
EEHighEtaGold 0 2 3 0.94 999.00 194790 195111 0.0197 0.0009
EEHighEtaGold 0 2 3 0.94 999.00 195112 195377 0.0183 0.0009
EEHighEtaGold 0 2 3 0.94 999.00 195378 195398 0.0199 0.001
EEHighEtaGold 0 2 3 0.94 999.00 195399 195657 0.0194 0.0009
EEHighEtaGold 0 2 3 0.94 999.00 195658 195918 0.0203 0.001
EEHighEtaGold 0 2 3 0.94 999.00 195919 196198 0.0204 0.001
EEHighEtaGold 0 2 3 0.94 999.00 196199 196356 0.0219 0.001
EEHighEtaGold 0 2 3 0.94 999.00 196357 198115 0.0209 0.0008
EEHighEtaGold 0 2 3 0.94 999.00 198116 198940 0.0182 0.0008
EEHighEtaGold 0 2 3 0.94 999.00 198941 199317 0.0195 0.0009
EEHighEtaGold 0 2 3 0.94 999.00 199318 199428 0.0192 0.0009
EEHighEtaGold 0 2 3 0.94 999.00 199429 199697 0.0197 0.0008
EEHighEtaGold 0 2 3 0.94 999.00 199698 199832 0.0197 0.0009
EEHighEtaGold 0 2 3 0.94 999.00 199833 199960 0.0177 0.0009
EEHighEtaGold 0 2 3 0.94 999.00 199961 200151 0.0183 0.0009
EEHighEtaGold 0 2 3 0.94 999.00 200152 200490 0.0191 0.0009
EEHighEtaGold 0 2 3 0.94 999.00 200491 200991 0.0186 0.0009
EEHighEtaGold 0 2 3 0.94 999.00 200992 201201 0.0167 0.0009
EEHighEtaGold 0 2 3 0.94 999.00 201202 201624 0.0173 0.001
EEHighEtaGold 0 2 3 0.94 999.00 201625 201707 0.018 0.0009
EEHighEtaGold 0 2 3 0.94 999.00 201708 202059 0.0167 0.0009
EEHighEtaGold 0 2 3 0.94 999.00 202060 202204 0.0173 0.0009
EEHighEtaGold 0 2 3 0.94 999.00 202205 202332 0.0175 0.0009
EEHighEtaGold 0 2 3 0.94 999.00 202333 202972 0.0188 0.0009
EEHighEtaGold 0 2 3 0.94 999.00 202973 203002 0.0184 0.0012
EEHighEtaGold 0 2 3 0.94 999.00 203003 203852 0.0272 0.003
EEHighEtaGold 0 2 3 0.94 999.00 203853 204099 0.0223 0.0009
EEHighEtaGold 0 2 3 0.94 999.00 204100 204562 0.0186 0.001
EEHighEtaGold 0 2 3 0.94 999.00 204563 205085 0.0211 0.0008
EEHighEtaGold 0 2 3 0.94 999.00 205086 205310 0.0218 0.0009
EEHighEtaGold 0 2 3 0.94 999.00 205311 205617 0.0234 0.0009
EEHighEtaGold 0 2 3 0.94 999.00 205618 205825 0.0208 0.0009
EEHighEtaGold 0 2 3 0.94 999.00 205826 206207 0.0184 0.0009
EEHighEtaGold 0 2 3 0.94 999.00 206208 206389 0.0206 0.0009
EEHighEtaGold 0 2 3 0.94 999.00 206390 206483 0.0176 0.0009
EEHighEtaGold 0 2 3 0.94 999.00 206484 206597 0.0209 0.0009
EEHighEtaGold 0 2 3 0.94 999.00 206598 206896 0.0211 0.0009
EEHighEtaGold 0 2 3 0.94 999.00 206897 207220 0.0187 0.001
EEHighEtaGold 0 2 3 0.94 999.00 207221 207315 0.0202 0.0009
EEHighEtaGold 0 2 3 0.94 999.00 207316 207489 0.0209 0.0009
EEHighEtaGold 0 2 3 0.94 999.00 207490 207919 0.0231 0.0009
EEHighEtaGold 0 2 3 0.94 999.00 207920 208351 0.0187 0.0009
EEHighEtaGold 0 2 3 0.94 999.00 208352 999999 0.0191 0.0008
