DeepCSV;OperatingPoint, measurementType, sysType, jetFlavor, etaMin, etaMax, ptMin, ptMax, discrMin, discrMax, formula 
1, mujets, down, 1, -2.5, 2.5, 100, 140, 0, 1, "(1.02145*((1.+(0.0094892*x))/(1.+(0.0114693*x))))-0.12179990112781525" 
1, mujets, down, 1, -2.5, 2.5, 140, 200, 0, 1, "(1.02145*((1.+(0.0094892*x))/(1.+(0.0114693*x))))-0.23467035591602325" 
1, mujets, down, 1, -2.5, 2.5, 200, 300, 0, 1, "(1.02145*((1.+(0.0094892*x))/(1.+(0.0114693*x))))-0.27801400423049927" 
1, mujets, down, 1, -2.5, 2.5, 300, 600, 0, 1, "(1.02145*((1.+(0.0094892*x))/(1.+(0.0114693*x))))-0.14218619465827942" 
1, mujets, down, 1, -2.5, 2.5, 600, 1000, 0, 1, "(1.02145*((1.+(0.0094892*x))/(1.+(0.0114693*x))))-0.19971424341201782" 
1, mujets, down, 0, -2.5, 2.5, 20, 30, 0, 1, "(1.02145*((1.+(0.0094892*x))/(1.+(0.0114693*x))))-0.069185495376586914" 
1, mujets, down, 0, -2.5, 2.5, 30, 50, 0, 1, "(1.02145*((1.+(0.0094892*x))/(1.+(0.0114693*x))))-0.034783244132995605" 
1, mujets, down, 0, -2.5, 2.5, 50, 70, 0, 1, "(1.02145*((1.+(0.0094892*x))/(1.+(0.0114693*x))))-0.047606717795133591" 
1, mujets, down, 0, -2.5, 2.5, 70, 100, 0, 1, "(1.02145*((1.+(0.0094892*x))/(1.+(0.0114693*x))))-0.038393422961235046" 
1, mujets, down, 0, -2.5, 2.5, 100, 140, 0, 1, "(1.02145*((1.+(0.0094892*x))/(1.+(0.0114693*x))))-0.040599968284368515" 
1, mujets, down, 0, -2.5, 2.5, 140, 200, 0, 1, "(1.02145*((1.+(0.0094892*x))/(1.+(0.0114693*x))))-0.078223451972007751" 
1, mujets, down, 0, -2.5, 2.5, 200, 300, 0, 1, "(1.02145*((1.+(0.0094892*x))/(1.+(0.0114693*x))))-0.092671334743499756" 
1, mujets, down, 0, -2.5, 2.5, 300, 600, 0, 1, "(1.02145*((1.+(0.0094892*x))/(1.+(0.0114693*x))))-0.04739539697766304" 
1, mujets, down, 0, -2.5, 2.5, 600, 1000, 0, 1, "(1.02145*((1.+(0.0094892*x))/(1.+(0.0114693*x))))-0.066571414470672607" 
1, mujets, up, 1, -2.5, 2.5, 20, 30, 0, 1, "(1.02145*((1.+(0.0094892*x))/(1.+(0.0114693*x))))+0.20755648612976074" 
1, mujets, up, 1, -2.5, 2.5, 30, 50, 0, 1, "(1.02145*((1.+(0.0094892*x))/(1.+(0.0114693*x))))+0.10434973239898682" 
1, mujets, up, 1, -2.5, 2.5, 50, 70, 0, 1, "(1.02145*((1.+(0.0094892*x))/(1.+(0.0114693*x))))+0.14282014966011047" 
1, mujets, up, 1, -2.5, 2.5, 70, 100, 0, 1, "(1.02145*((1.+(0.0094892*x))/(1.+(0.0114693*x))))+0.11518026888370514" 
1, mujets, up, 1, -2.5, 2.5, 100, 140, 0, 1, "(1.02145*((1.+(0.0094892*x))/(1.+(0.0114693*x))))+0.12179990112781525" 
1, mujets, up, 1, -2.5, 2.5, 140, 200, 0, 1, "(1.02145*((1.+(0.0094892*x))/(1.+(0.0114693*x))))+0.23467035591602325" 
1, mujets, up, 1, -2.5, 2.5, 200, 300, 0, 1, "(1.02145*((1.+(0.0094892*x))/(1.+(0.0114693*x))))+0.27801400423049927" 
1, mujets, up, 1, -2.5, 2.5, 300, 600, 0, 1, "(1.02145*((1.+(0.0094892*x))/(1.+(0.0114693*x))))+0.14218619465827942" 
1, mujets, up, 1, -2.5, 2.5, 600, 1000, 0, 1, "(1.02145*((1.+(0.0094892*x))/(1.+(0.0114693*x))))+0.19971424341201782" 
1, mujets, up, 0, -2.5, 2.5, 20, 30, 0, 1, "(1.02145*((1.+(0.0094892*x))/(1.+(0.0114693*x))))+0.069185495376586914" 
1, mujets, up, 0, -2.5, 2.5, 30, 50, 0, 1, "(1.02145*((1.+(0.0094892*x))/(1.+(0.0114693*x))))+0.034783244132995605" 
1, mujets, up, 0, -2.5, 2.5, 50, 70, 0, 1, "(1.02145*((1.+(0.0094892*x))/(1.+(0.0114693*x))))+0.047606717795133591" 
1, mujets, up, 0, -2.5, 2.5, 70, 100, 0, 1, "(1.02145*((1.+(0.0094892*x))/(1.+(0.0114693*x))))+0.038393422961235046" 
1, mujets, up, 0, -2.5, 2.5, 100, 140, 0, 1, "(1.02145*((1.+(0.0094892*x))/(1.+(0.0114693*x))))+0.040599968284368515" 
1, mujets, up, 0, -2.5, 2.5, 140, 200, 0, 1, "(1.02145*((1.+(0.0094892*x))/(1.+(0.0114693*x))))+0.078223451972007751" 
1, mujets, up, 0, -2.5, 2.5, 200, 300, 0, 1, "(1.02145*((1.+(0.0094892*x))/(1.+(0.0114693*x))))+0.092671334743499756" 
1, mujets, up, 0, -2.5, 2.5, 300, 600, 0, 1, "(1.02145*((1.+(0.0094892*x))/(1.+(0.0114693*x))))+0.04739539697766304" 
1, mujets, up, 0, -2.5, 2.5, 600, 1000, 0, 1, "(1.02145*((1.+(0.0094892*x))/(1.+(0.0114693*x))))+0.066571414470672607" 
2, mujets, central, 1, -2.5, 2.5, 20, 1000, 0, 1, "0.976561*((1.+(0.0090417*x))/(1.+(0.0109156*x)))" 
2, mujets, central, 0, -2.5, 2.5, 20, 1000, 0, 1, "0.976561*((1.+(0.0090417*x))/(1.+(0.0109156*x)))" 
2, mujets, down, 1, -2.5, 2.5, 20, 30, 0, 1, "(0.976561*((1.+(0.0090417*x))/(1.+(0.0109156*x))))-0.26091077923774719" 
2, mujets, down, 1, -2.5, 2.5, 30, 50, 0, 1, "(0.976561*((1.+(0.0090417*x))/(1.+(0.0109156*x))))-0.15466463565826416" 
2, mujets, down, 1, -2.5, 2.5, 50, 70, 0, 1, "(0.976561*((1.+(0.0090417*x))/(1.+(0.0109156*x))))-0.17472358047962189" 
2, mujets, down, 1, -2.5, 2.5, 70, 100, 0, 1, "(0.976561*((1.+(0.0090417*x))/(1.+(0.0109156*x))))-0.1803397536277771" 
2, mujets, down, 1, -2.5, 2.5, 100, 140, 0, 1, "(0.976561*((1.+(0.0090417*x))/(1.+(0.0109156*x))))-0.18330472707748413" 
2, mujets, down, 1, -2.5, 2.5, 140, 200, 0, 1, "(0.976561*((1.+(0.0090417*x))/(1.+(0.0109156*x))))-0.20823277533054352" 
2, mujets, down, 1, -2.5, 2.5, 200, 300, 0, 1, "(0.976561*((1.+(0.0090417*x))/(1.+(0.0109156*x))))-0.25337827205657959" 
2, mujets, down, 1, -2.5, 2.5, 300, 600, 0, 1, "(0.976561*((1.+(0.0090417*x))/(1.+(0.0109156*x))))-0.16933611035346985" 
2, mujets, down, 1, -2.5, 2.5, 600, 1000, 0, 1, "(0.976561*((1.+(0.0090417*x))/(1.+(0.0109156*x))))-0.28778678178787231" 
2, mujets, down, 0, -2.5, 2.5, 20, 30, 0, 1, "(0.976561*((1.+(0.0090417*x))/(1.+(0.0109156*x))))-0.074545934796333313" 
2, mujets, down, 0, -2.5, 2.5, 30, 50, 0, 1, "(0.976561*((1.+(0.0090417*x))/(1.+(0.0109156*x))))-0.044189896434545517" 
2, mujets, down, 0, -2.5, 2.5, 50, 70, 0, 1, "(0.976561*((1.+(0.0090417*x))/(1.+(0.0109156*x))))-0.049921024590730667" 
2, mujets, down, 0, -2.5, 2.5, 70, 100, 0, 1, "(0.976561*((1.+(0.0090417*x))/(1.+(0.0109156*x))))-0.051525644958019257" 
2, mujets, down, 0, -2.5, 2.5, 100, 140, 0, 1, "(0.976561*((1.+(0.0090417*x))/(1.+(0.0109156*x))))-0.052372779697179794" 
2, mujets, down, 0, -2.5, 2.5, 140, 200, 0, 1, "(0.976561*((1.+(0.0090417*x))/(1.+(0.0109156*x))))-0.059495080262422562" 
2, mujets, down, 0, -2.5, 2.5, 200, 300, 0, 1, "(0.976561*((1.+(0.0090417*x))/(1.+(0.0109156*x))))-0.072393789887428284" 
2, mujets, down, 0, -2.5, 2.5, 300, 600, 0, 1, "(0.976561*((1.+(0.0090417*x))/(1.+(0.0109156*x))))-0.0483817458152771" 
2, mujets, down, 0, -2.5, 2.5, 600, 1000, 0, 1, "(0.976561*((1.+(0.0090417*x))/(1.+(0.0109156*x))))-0.08222479373216629" 
2, mujets, up, 1, -2.5, 2.5, 20, 30, 0, 1, "(0.976561*((1.+(0.0090417*x))/(1.+(0.0109156*x))))+0.26091077923774719" 
2, mujets, up, 1, -2.5, 2.5, 30, 50, 0, 1, "(0.976561*((1.+(0.0090417*x))/(1.+(0.0109156*x))))+0.15466463565826416" 
2, mujets, up, 1, -2.5, 2.5, 50, 70, 0, 1, "(0.976561*((1.+(0.0090417*x))/(1.+(0.0109156*x))))+0.17472358047962189" 
2, mujets, up, 1, -2.5, 2.5, 70, 100, 0, 1, "(0.976561*((1.+(0.0090417*x))/(1.+(0.0109156*x))))+0.1803397536277771" 
2, mujets, up, 1, -2.5, 2.5, 100, 140, 0, 1, "(0.976561*((1.+(0.0090417*x))/(1.+(0.0109156*x))))+0.18330472707748413" 
2, mujets, up, 1, -2.5, 2.5, 140, 200, 0, 1, "(0.976561*((1.+(0.0090417*x))/(1.+(0.0109156*x))))+0.20823277533054352" 
2, mujets, up, 1, -2.5, 2.5, 200, 300, 0, 1, "(0.976561*((1.+(0.0090417*x))/(1.+(0.0109156*x))))+0.25337827205657959" 
2, mujets, up, 1, -2.5, 2.5, 300, 600, 0, 1, "(0.976561*((1.+(0.0090417*x))/(1.+(0.0109156*x))))+0.16933611035346985" 
2, mujets, up, 1, -2.5, 2.5, 600, 1000, 0, 1, "(0.976561*((1.+(0.0090417*x))/(1.+(0.0109156*x))))+0.28778678178787231" 
2, mujets, up, 0, -2.5, 2.5, 20, 30, 0, 1, "(0.976561*((1.+(0.0090417*x))/(1.+(0.0109156*x))))+0.074545934796333313" 
2, mujets, up, 0, -2.5, 2.5, 30, 50, 0, 1, "(0.976561*((1.+(0.0090417*x))/(1.+(0.0109156*x))))+0.044189896434545517" 
2, mujets, up, 0, -2.5, 2.5, 50, 70, 0, 1, "(0.976561*((1.+(0.0090417*x))/(1.+(0.0109156*x))))+0.049921024590730667" 
2, mujets, up, 0, -2.5, 2.5, 70, 100, 0, 1, "(0.976561*((1.+(0.0090417*x))/(1.+(0.0109156*x))))+0.051525644958019257" 
2, mujets, up, 0, -2.5, 2.5, 100, 140, 0, 1, "(0.976561*((1.+(0.0090417*x))/(1.+(0.0109156*x))))+0.052372779697179794" 
2, mujets, up, 0, -2.5, 2.5, 140, 200, 0, 1, "(0.976561*((1.+(0.0090417*x))/(1.+(0.0109156*x))))+0.059495080262422562" 
2, mujets, up, 0, -2.5, 2.5, 200, 300, 0, 1, "(0.976561*((1.+(0.0090417*x))/(1.+(0.0109156*x))))+0.072393789887428284" 
2, mujets, up, 0, -2.5, 2.5, 300, 600, 0, 1, "(0.976561*((1.+(0.0090417*x))/(1.+(0.0109156*x))))+0.0483817458152771" 
2, mujets, up, 0, -2.5, 2.5, 600, 1000, 0, 1, "(0.976561*((1.+(0.0090417*x))/(1.+(0.0109156*x))))+0.08222479373216629" 
0, incl, central, 2, 0, 2.5, 20, 1000, 0, 1, "1.41852+-0.00040383*x+2.89389e-07*x*x+-3.55101e-11*x*x*x" 
0, incl, down, 2, 0, 2.5, 20, 1000, 0, 1, "(1.41852+-0.00040383*x+2.89389e-07*x*x+-3.55101e-11*x*x*x)*(1-(0.0559259+1.96455e-05*x+-3.60571e-08*x*x))" 
0, incl, down_correlated, 2, 0, 2.5, 20, 1000, 0, 1, "(1.41852+-0.00040383*x+2.89389e-07*x*x+-3.55101e-11*x*x*x)*(1-(0.0456304+2.4274e-05*x+-4.44683e-08*x*x))" 
0, incl, down_uncorrelated, 2, 0, 2.5, 20, 1000, 0, 1, "(1.41852+-0.00040383*x+2.89389e-07*x*x+-3.55101e-11*x*x*x)*(1-(0.0321861))" 
0, incl, up, 2, 0, 2.5, 20, 1000, 0, 1, "(1.41852+-0.00040383*x+2.89389e-07*x*x+-3.55101e-11*x*x*x)*(1+(0.0559259+1.96455e-05*x+-3.60571e-08*x*x))" 
0, incl, up_correlated, 2, 0, 2.5, 20, 1000, 0, 1, "(1.41852+-0.00040383*x+2.89389e-07*x*x+-3.55101e-11*x*x*x)*(1+(0.0456304+2.4274e-05*x+-4.44683e-08*x*x))" 
0, incl, up_uncorrelated, 2, 0, 2.5, 20, 1000, 0, 1, "(1.41852+-0.00040383*x+2.89389e-07*x*x+-3.55101e-11*x*x*x)*(1+(0.0321861))" 
1, incl, central, 2, 0, 2.5, 20, 1000, 0, 1, "1.6329+-0.00160255*x+1.9899e-06*x*x+-6.72613e-10*x*x*x" 
1, incl, down, 2, 0, 2.5, 20, 1000, 0, 1, "(1.6329+-0.00160255*x+1.9899e-06*x*x+-6.72613e-10*x*x*x)*(1-(0.122811+0.000162564*x+-1.66422e-07*x*x))" 
1, incl, down_correlated, 2, 0, 2.5, 20, 1000, 0, 1, "(1.6329+-0.00160255*x+1.9899e-06*x*x+-6.72613e-10*x*x*x)*(1-(0.0920548+0.000205145*x+-2.07829e-07*x*x))" 
1, incl, down_uncorrelated, 2, 0, 2.5, 20, 1000, 0, 1, "(1.6329+-0.00160255*x+1.9899e-06*x*x+-6.72613e-10*x*x*x)*(1-(0.0805394))" 
1, incl, up, 2, 0, 2.5, 20, 1000, 0, 1, "(1.6329+-0.00160255*x+1.9899e-06*x*x+-6.72613e-10*x*x*x)*(1+(0.122811+0.000162564*x+-1.66422e-07*x*x))" 
1, incl, up_correlated, 2, 0, 2.5, 20, 1000, 0, 1, "(1.6329+-0.00160255*x+1.9899e-06*x*x+-6.72613e-10*x*x*x)*(1+(0.0920548+0.000205145*x+-2.07829e-07*x*x))" 
1, incl, up_uncorrelated, 2, 0, 2.5, 20, 1000, 0, 1, "(1.6329+-0.00160255*x+1.9899e-06*x*x+-6.72613e-10*x*x*x)*(1+(0.0805394))" 
2, incl, central, 2, 0, 2.5, 20, 1000, 0, 1, "0.870921+5.90958/sqrt(x)" 
2, incl, down, 2, 0, 2.5, 20, 1000, 0, 1, "(0.870921+5.90958/sqrt(x))*(1-(0.207667+0.000165081*x+-1.45307e-07*x*x))" 
2, incl, down_correlated, 2, 0, 2.5, 20, 1000, 0, 1, "(0.870921+5.90958/sqrt(x))*(1-(0.181824+0.000205132*x+-2.02817e-07*x*x))" 
2, incl, down_uncorrelated, 2, 0, 2.5, 20, 1000, 0, 1, "(0.870921+5.90958/sqrt(x))*(1-(0.119385))" 
2, incl, up, 2, 0, 2.5, 20, 1000, 0, 1, "(0.870921+5.90958/sqrt(x))*(1+(0.207667+0.000165081*x+-1.45307e-07*x*x))" 
2, incl, up_correlated, 2, 0, 2.5, 20, 1000, 0, 1, "(0.870921+5.90958/sqrt(x))*(1+(0.181824+0.000205132*x+-2.02817e-07*x*x))" 
2, incl, up_uncorrelated, 2, 0, 2.5, 20, 1000, 0, 1, "(0.870921+5.90958/sqrt(x))*(1+(0.119385))" 
