DeepCSV;OperatingPoint, measurementType, sysType, jetFlavor, etaMin, etaMax, ptMin, ptMax, discrMin, discrMax, formula 
1, mujets, up, 1, -2.4, 2.4, 200, 300, 0, 1, "(0.219013*((1.+(1.59691*x))/(1.+(0.343503*x))))+0.12043447047472" 
1, mujets, up, 1, -2.4, 2.4, 300, 600, 0, 1, "(0.219013*((1.+(1.59691*x))/(1.+(0.343503*x))))+0.12478215247392654" 
1, mujets, up, 1, -2.4, 2.4, 600, 1000, 0, 1, "(0.219013*((1.+(1.59691*x))/(1.+(0.343503*x))))+0.15648660063743591" 
1, mujets, up, 0, -2.4, 2.4, 20, 30, 0, 1, "(0.219013*((1.+(1.59691*x))/(1.+(0.343503*x))))+0.046408038586378098" 
1, mujets, up, 0, -2.4, 2.4, 30, 50, 0, 1, "(0.219013*((1.+(1.59691*x))/(1.+(0.343503*x))))+0.029962968081235886" 
1, mujets, up, 0, -2.4, 2.4, 50, 70, 0, 1, "(0.219013*((1.+(1.59691*x))/(1.+(0.343503*x))))+0.037935882806777954" 
1, mujets, up, 0, -2.4, 2.4, 70, 100, 0, 1, "(0.219013*((1.+(1.59691*x))/(1.+(0.343503*x))))+0.036053579300642014" 
1, mujets, up, 0, -2.4, 2.4, 100, 140, 0, 1, "(0.219013*((1.+(1.59691*x))/(1.+(0.343503*x))))+0.053965974599123001" 
1, mujets, up, 0, -2.4, 2.4, 140, 200, 0, 1, "(0.219013*((1.+(1.59691*x))/(1.+(0.343503*x))))+0.049044780433177948" 
1, mujets, up, 0, -2.4, 2.4, 200, 300, 0, 1, "(0.219013*((1.+(1.59691*x))/(1.+(0.343503*x))))+0.040144823491573334" 
1, mujets, up, 0, -2.4, 2.4, 300, 600, 0, 1, "(0.219013*((1.+(1.59691*x))/(1.+(0.343503*x))))+0.041594050824642181" 
1, mujets, up, 0, -2.4, 2.4, 600, 1000, 0, 1, "(0.219013*((1.+(1.59691*x))/(1.+(0.343503*x))))+0.052162200212478638" 
2, mujets, central, 1, -2.4, 2.4, 20, 1000, 0, 1, "0.259659*((1.+(0.663442*x))/(1.+(0.174068*x)))" 
2, mujets, central, 0, -2.4, 2.4, 20, 1000, 0, 1, "0.259659*((1.+(0.663442*x))/(1.+(0.174068*x)))" 
2, mujets, down, 1, -2.4, 2.4, 20, 30, 0, 1, "(0.259659*((1.+(0.663442*x))/(1.+(0.174068*x))))-0.24522548913955688" 
2, mujets, down, 1, -2.4, 2.4, 30, 50, 0, 1, "(0.259659*((1.+(0.663442*x))/(1.+(0.174068*x))))-0.09633251279592514" 
2, mujets, down, 1, -2.4, 2.4, 50, 70, 0, 1, "(0.259659*((1.+(0.663442*x))/(1.+(0.174068*x))))-0.27730956673622131" 
2, mujets, down, 1, -2.4, 2.4, 70, 100, 0, 1, "(0.259659*((1.+(0.663442*x))/(1.+(0.174068*x))))-0.18795052170753479" 
2, mujets, down, 1, -2.4, 2.4, 100, 140, 0, 1, "(0.259659*((1.+(0.663442*x))/(1.+(0.174068*x))))-0.19360245764255524" 
2, mujets, down, 1, -2.4, 2.4, 140, 200, 0, 1, "(0.259659*((1.+(0.663442*x))/(1.+(0.174068*x))))-0.19434282183647156" 
2, mujets, down, 1, -2.4, 2.4, 200, 300, 0, 1, "(0.259659*((1.+(0.663442*x))/(1.+(0.174068*x))))-0.14790149033069611" 
2, mujets, down, 1, -2.4, 2.4, 300, 600, 0, 1, "(0.259659*((1.+(0.663442*x))/(1.+(0.174068*x))))-0.15500076115131378" 
2, mujets, down, 1, -2.4, 2.4, 600, 1000, 0, 1, "(0.259659*((1.+(0.663442*x))/(1.+(0.174068*x))))-0.20225894451141357" 
2, mujets, down, 0, -2.4, 2.4, 20, 30, 0, 1, "(0.259659*((1.+(0.663442*x))/(1.+(0.174068*x))))-0.070064425468444824" 
2, mujets, down, 0, -2.4, 2.4, 30, 50, 0, 1, "(0.259659*((1.+(0.663442*x))/(1.+(0.174068*x))))-0.027523575350642204" 
2, mujets, down, 0, -2.4, 2.4, 50, 70, 0, 1, "(0.259659*((1.+(0.663442*x))/(1.+(0.174068*x))))-0.079231306910514832" 
2, mujets, down, 0, -2.4, 2.4, 70, 100, 0, 1, "(0.259659*((1.+(0.663442*x))/(1.+(0.174068*x))))-0.053700149059295654" 
2, mujets, down, 0, -2.4, 2.4, 100, 140, 0, 1, "(0.259659*((1.+(0.663442*x))/(1.+(0.174068*x))))-0.055314987897872925" 
2, mujets, down, 0, -2.4, 2.4, 140, 200, 0, 1, "(0.259659*((1.+(0.663442*x))/(1.+(0.174068*x))))-0.055526521056890488" 
2, mujets, down, 0, -2.4, 2.4, 200, 300, 0, 1, "(0.259659*((1.+(0.663442*x))/(1.+(0.174068*x))))-0.04225756973028183" 
2, mujets, down, 0, -2.4, 2.4, 300, 600, 0, 1, "(0.259659*((1.+(0.663442*x))/(1.+(0.174068*x))))-0.044285930693149567" 
2, mujets, down, 0, -2.4, 2.4, 600, 1000, 0, 1, "(0.259659*((1.+(0.663442*x))/(1.+(0.174068*x))))-0.057788271456956863" 
2, mujets, up, 1, -2.4, 2.4, 20, 30, 0, 1, "(0.259659*((1.+(0.663442*x))/(1.+(0.174068*x))))+0.24522548913955688" 
2, mujets, up, 1, -2.4, 2.4, 30, 50, 0, 1, "(0.259659*((1.+(0.663442*x))/(1.+(0.174068*x))))+0.09633251279592514" 
2, mujets, up, 1, -2.4, 2.4, 50, 70, 0, 1, "(0.259659*((1.+(0.663442*x))/(1.+(0.174068*x))))+0.27730956673622131" 
2, mujets, up, 1, -2.4, 2.4, 70, 100, 0, 1, "(0.259659*((1.+(0.663442*x))/(1.+(0.174068*x))))+0.18795052170753479" 
2, mujets, up, 1, -2.4, 2.4, 100, 140, 0, 1, "(0.259659*((1.+(0.663442*x))/(1.+(0.174068*x))))+0.19360245764255524" 
2, mujets, up, 1, -2.4, 2.4, 140, 200, 0, 1, "(0.259659*((1.+(0.663442*x))/(1.+(0.174068*x))))+0.19434282183647156" 
2, mujets, up, 1, -2.4, 2.4, 200, 300, 0, 1, "(0.259659*((1.+(0.663442*x))/(1.+(0.174068*x))))+0.14790149033069611" 
2, mujets, up, 1, -2.4, 2.4, 300, 600, 0, 1, "(0.259659*((1.+(0.663442*x))/(1.+(0.174068*x))))+0.15500076115131378" 
2, mujets, up, 1, -2.4, 2.4, 600, 1000, 0, 1, "(0.259659*((1.+(0.663442*x))/(1.+(0.174068*x))))+0.20225894451141357" 
2, mujets, up, 0, -2.4, 2.4, 20, 30, 0, 1, "(0.259659*((1.+(0.663442*x))/(1.+(0.174068*x))))+0.070064425468444824" 
2, mujets, up, 0, -2.4, 2.4, 30, 50, 0, 1, "(0.259659*((1.+(0.663442*x))/(1.+(0.174068*x))))+0.027523575350642204" 
2, mujets, up, 0, -2.4, 2.4, 50, 70, 0, 1, "(0.259659*((1.+(0.663442*x))/(1.+(0.174068*x))))+0.079231306910514832" 
2, mujets, up, 0, -2.4, 2.4, 70, 100, 0, 1, "(0.259659*((1.+(0.663442*x))/(1.+(0.174068*x))))+0.053700149059295654" 
2, mujets, up, 0, -2.4, 2.4, 100, 140, 0, 1, "(0.259659*((1.+(0.663442*x))/(1.+(0.174068*x))))+0.055314987897872925" 
2, mujets, up, 0, -2.4, 2.4, 140, 200, 0, 1, "(0.259659*((1.+(0.663442*x))/(1.+(0.174068*x))))+0.055526521056890488" 
2, mujets, up, 0, -2.4, 2.4, 200, 300, 0, 1, "(0.259659*((1.+(0.663442*x))/(1.+(0.174068*x))))+0.04225756973028183" 
2, mujets, up, 0, -2.4, 2.4, 300, 600, 0, 1, "(0.259659*((1.+(0.663442*x))/(1.+(0.174068*x))))+0.044285930693149567" 
2, mujets, up, 0, -2.4, 2.4, 600, 1000, 0, 1, "(0.259659*((1.+(0.663442*x))/(1.+(0.174068*x))))+0.057788271456956863" 
0, incl, central, 2, 0, 2.4, 20, 1000, 0, 1, "1.06337+-0.000276004*x+1.25504e-06*x*x+-8.9312e-10*x*x*x" 
0, incl, down, 2, 0, 2.4, 20, 1000, 0, 1, "(1.06337+-0.000276004*x+1.25504e-06*x*x+-8.9312e-10*x*x*x)*(1-(0.0421943+5.30087e-05*x+-6.87049e-08*x*x))" 
0, incl, down_correlated, 2, 0, 2.4, 20, 1000, 0, 1, "(1.06337+-0.000276004*x+1.25504e-06*x*x+-8.9312e-10*x*x*x)*(1-(0.040891+5.44974e-05*x+-7.08989e-08*x*x))" 
0, incl, down_uncorrelated, 2, 0, 2.4, 20, 1000, 0, 1, "(1.06337+-0.000276004*x+1.25504e-06*x*x+-8.9312e-10*x*x*x)*(1-(0.010998))" 
0, incl, up, 2, 0, 2.4, 20, 1000, 0, 1, "(1.06337+-0.000276004*x+1.25504e-06*x*x+-8.9312e-10*x*x*x)*(1+(0.0421943+5.30087e-05*x+-6.87049e-08*x*x))" 
0, incl, up_correlated, 2, 0, 2.4, 20, 1000, 0, 1, "(1.06337+-0.000276004*x+1.25504e-06*x*x+-8.9312e-10*x*x*x)*(1+(0.040891+5.44974e-05*x+-7.08989e-08*x*x))" 
0, incl, up_uncorrelated, 2, 0, 2.4, 20, 1000, 0, 1, "(1.06337+-0.000276004*x+1.25504e-06*x*x+-8.9312e-10*x*x*x)*(1+(0.010998))" 
1, incl, central, 2, 0, 2.4, 20, 1000, 0, 1, "1.09286+-0.00052597*x+1.88225e-06*x*x+-1.27417e-09*x*x*x" 
1, incl, down, 2, 0, 2.4, 20, 1000, 0, 1, "(1.09286+-0.00052597*x+1.88225e-06*x*x+-1.27417e-09*x*x*x)*(1-(0.101915+0.000192134*x+-1.94974e-07*x*x))" 
1, incl, down_correlated, 2, 0, 2.4, 20, 1000, 0, 1, "(1.09286+-0.00052597*x+1.88225e-06*x*x+-1.27417e-09*x*x*x)*(1-(0.0835199+0.000216971*x+-2.21589e-07*x*x))" 
1, incl, down_uncorrelated, 2, 0, 2.4, 20, 1000, 0, 1, "(1.09286+-0.00052597*x+1.88225e-06*x*x+-1.27417e-09*x*x*x)*(1-(0.0616455))" 
1, incl, up, 2, 0, 2.4, 20, 1000, 0, 1, "(1.09286+-0.00052597*x+1.88225e-06*x*x+-1.27417e-09*x*x*x)*(1+(0.101915+0.000192134*x+-1.94974e-07*x*x))" 
1, incl, up_correlated, 2, 0, 2.4, 20, 1000, 0, 1, "(1.09286+-0.00052597*x+1.88225e-06*x*x+-1.27417e-09*x*x*x)*(1+(0.0835199+0.000216971*x+-2.21589e-07*x*x))" 
1, incl, up_uncorrelated, 2, 0, 2.4, 20, 1000, 0, 1, "(1.09286+-0.00052597*x+1.88225e-06*x*x+-1.27417e-09*x*x*x)*(1+(0.0616455))" 
2, incl, central, 2, 0, 2.4, 20, 1000, 0, 1, "0.963784+0.423962/sqrt(x)" 
2, incl, down, 2, 0, 2.4, 20, 1000, 0, 1, "(0.963784+0.423962/sqrt(x))*(1-(0.21914+0.000183013*x+-1.26742e-07*x*x))" 
2, incl, down_correlated, 2, 0, 2.4, 20, 1000, 0, 1, "(0.963784+0.423962/sqrt(x))*(1-(0.152051+0.000237643*x+-2.00958e-07*x*x))" 
2, incl, down_uncorrelated, 2, 0, 2.4, 20, 1000, 0, 1, "(0.963784+0.423962/sqrt(x))*(1-(0.168379))" 
2, incl, up, 2, 0, 2.4, 20, 1000, 0, 1, "(0.963784+0.423962/sqrt(x))*(1+(0.21914+0.000183013*x+-1.26742e-07*x*x))" 
2, incl, up_correlated, 2, 0, 2.4, 20, 1000, 0, 1, "(0.963784+0.423962/sqrt(x))*(1+(0.152051+0.000237643*x+-2.00958e-07*x*x))" 
2, incl, up_uncorrelated, 2, 0, 2.4, 20, 1000, 0, 1, "(0.963784+0.423962/sqrt(x))*(1+(0.168379))" 
