absEta_2_2.5-highR9	runNumber	275370	275375	0.9868	0.0007 0 0
absEta_2_2.5-lowR9	runNumber	275376	275657	0.9889	0.0007 0 0
absEta_2_2.5-highR9	runNumber	275376	275657	0.9823	0.0007 0 0
absEta_2_2.5-lowR9	runNumber	275658	275775	0.9968	0.0011 0 0
absEta_2_2.5-highR9	runNumber	275658	275775	0.9901	0.0011 0 0
absEta_2_2.5-lowR9	runNumber	275776	275831	0.9944	0.0011 0 0
absEta_2_2.5-highR9	runNumber	275776	275831	0.9877	0.0011 0 0
absEta_2_2.5-lowR9	runNumber	275832	275840	0.9922	0.0011 0 0
absEta_2_2.5-highR9	runNumber	275832	275840	0.9855	0.0011 0 0
absEta_2_2.5-lowR9	runNumber	275841	275885	0.9877	0.0009 0 0
absEta_2_2.5-highR9	runNumber	275841	275885	0.9811	0.0009 0 0
absEta_2_2.5-lowR9	runNumber	275886	275910	0.9905	0.0009 0 0
absEta_2_2.5-highR9	runNumber	275886	275910	0.9840	0.0009 0 0
absEta_2_2.5-lowR9	runNumber	275911	275917	0.9916	0.0010 0 0
absEta_2_2.5-highR9	runNumber	275911	275917	0.9850	0.0010 0 0
absEta_2_2.5-lowR9	runNumber	275918	276061	0.9914	0.0011 0 0
absEta_2_2.5-highR9	runNumber	275918	276061	0.9848	0.0010 0 0
absEta_2_2.5-lowR9	runNumber	276062	999999	0.9906	0.0013 0 0
absEta_2_2.5-highR9	runNumber	276062	999999	0.9840	0.0013 0 0
